Epoch,Train Loss,Validation Loss
0,0.05780934953217837,0.06695977120750374
1,0.048593818656837394,0.05008288212521102
2,0.0398532401349862,0.04766245907352817
3,0.035287964267810605,0.04930192922111801
4,0.03270493721264222,0.048223259878815504
5,0.03073973595320758,0.04588509392073398
6,0.029245232553853664,0.04657609673637536
7,0.02790672149315371,0.04486275431249411
8,0.026943493254213368,0.04515868344254071
9,0.026323123162405357,0.042835496936834624
10,0.025466877884992006,0.04336727031015901
11,0.02486175403813626,0.04420935474736716
12,0.024192060343921185,0.042422382070893244
13,0.023783484557594256,0.04237916144312069
14,0.023498078173345097,0.04263860311719679
15,0.022977909161930994,0.04338137771413531
16,0.022590896945013098,0.04292105900384085
17,0.02218896677845685,0.04211238874823496
18,0.02190517501025157,0.04247112737427796
19,0.021598054610219058,0.04168223281220723
20,0.021426372206236055,0.04208079244821302
21,0.021087616671376076,0.04211103760947784
22,0.020830424371909684,0.042170457541942596
23,0.02080626028295889,0.04204949249904002
24,0.02053915936010356,0.04193748660906348
