Epoch,Train Loss,Validation Loss
0,0.06840166356414557,0.08147599328505366
1,0.04830560234531892,0.050213462594700484
2,0.038981189079318954,0.05037332889869025
3,0.03490638040269898,0.045344233581502184
4,0.032393458858132364,0.04634630891837572
5,0.030147092565234783,0.04482315159157703
6,0.028882184860387208,0.04461758783773372
7,0.02758050843809558,0.044837965865276365
8,0.026776174108077467,0.04386296092875694
9,0.025942558937796713,0.043152514345159654
10,0.025173467392744744,0.04300712322522151
11,0.024659840345580494,0.044114239602104616
12,0.024087998810001707,0.04298949470057299
13,0.023588105577118365,0.04405718221280135
14,0.023137138901789367,0.04289476747967695
15,0.022796400272147316,0.04363664750401911
16,0.02241239694598238,0.04318191418914418
17,0.022065526125046003,0.043410755282169894
18,0.021756152168278937,0.04307791429914926
19,0.02152134315069534,0.04291928442881295
