Epoch,Train Loss,Validation Loss
0,0.06038847411535283,0.07849075118079782
1,0.04801355717286096,0.053698839489370584
2,0.03919588721413629,0.052128425380215046
3,0.0345772728539367,0.04956585582345724
4,0.03229538365383218,0.04813984357751906
5,0.030053609831331568,0.04776608564890921
6,0.028684226265740565,0.04677377505227923
7,0.027570215108542573,0.04649181510321796
8,0.02671523408772046,0.04627971821464598
9,0.025859712190541614,0.04573513035662472
10,0.025300743914245763,0.04610745640471578
11,0.024714082351047214,0.04497940025292337
12,0.024098146632247443,0.04557077905163169
13,0.02356040766098109,0.04575951169244945
14,0.023169816510579498,0.04583457176573574
15,0.02273489753765409,0.04614731393754482
16,0.02252597008579911,0.04596172753721475
