Epoch,Train Loss,Validation Loss
0,0.061752483884414455,0.085424231563034
1,0.04769038228823694,0.057441170072422346
2,0.038629612718255095,0.0553714690324148
3,0.03437066307105289,0.05286169801344419
4,0.03156871733170869,0.054267791552500354
5,0.02982029792705302,0.051939610787277116
6,0.028539076324792745,0.05204404859319745
7,0.027266635781830913,0.05127505707299576
8,0.026252760520578747,0.05241427086709931
9,0.025533430865421484,0.051784091290898164
10,0.024801826099581047,0.051476643946250726
11,0.02425293558113323,0.05125661650100234
12,0.02368639465042651,0.05041098991127987
13,0.02339903872944316,0.0496958400533852
14,0.022763085968225905,0.05068244080595131
15,0.02245068676097798,0.04958784054735852
16,0.02202087390433361,0.05035595642662914
17,0.021794667808383465,0.050022226773910015
18,0.021479484033923198,0.050659048116073926
19,0.021166030156148628,0.05036645064224078
20,0.02093694019143714,0.051961965557166985
