Epoch,Train Loss,Validation Loss
0,0.1731741903992344,0.2329071011259148
1,0.1627266368903254,0.18268289092754453
2,0.14625587165629853,0.18347687888021913
3,0.1353390574893934,0.18343050716145667
4,0.1277024665814863,0.18342542837475248
5,0.12245736542571654,0.1844531045599305
6,0.1180273979943393,0.1812307003480165
7,0.11453313883582496,0.18232108100553868
8,0.11179105581059408,0.1801827003687157
9,0.10918169413807201,0.18126931215197312
10,0.10696725831080053,0.18345948362751946
11,0.10510951214792977,0.17940933133808443
12,0.10350788773997946,0.18071303393093416
13,0.1019301406607347,0.18344302131876428
14,0.10074675146219592,0.1821708037986039
15,0.0996752053691141,0.1820077255677065
16,0.0986638706941723,0.18120409509678578
