Epoch,Train Loss,Validation Loss
0,0.1619286823261858,0.16020143760666664
1,0.08855818497445825,0.09027843197900287
2,0.08278102110105282,0.0888408197717772
3,0.07948731690360482,0.0883118692600266
4,0.07736380899950414,0.08818807876900414
5,0.07554293644222158,0.08882253991635465
6,0.07403398743128103,0.08796917305466878
7,0.07321241207156429,0.08863426559702467
8,0.07222501963065146,0.08823024625606958
9,0.07156602739677632,0.0879820717797095
10,0.07092597295917415,0.08856709914806798
11,0.07043672078462815,0.08874186272449915
