Epoch,Train Loss,Validation Loss
0,0.15492213601406035,0.1663337511010468
1,0.08639673452666474,0.0963439097162336
2,0.0810412338878573,0.09469976834952831
3,0.07825605421116268,0.09430565999355167
4,0.07606785589236198,0.09597142632119357
5,0.07425415357683993,0.09495736411772668
6,0.07308128515780778,0.09423169014044105
7,0.07210428408801395,0.09343640897423029
8,0.07121287141838409,0.09368720161728561
9,0.07067236920014172,0.09437875631265343
10,0.06988977670763612,0.09429338630288839
11,0.06960950679640387,0.09352389285340905
12,0.06909934305682496,0.09373817681334913
