Epoch,Train Loss,Validation Loss
0,0.15153400319957777,0.1620607249620484
1,0.08814157677654415,0.09411965441413042
2,0.081757741666374,0.09289329408145533
3,0.07891060179400422,0.0924956161801408
4,0.07656317573670204,0.0929941928604754
5,0.07492487019380265,0.09325373863301627
6,0.0736653254791365,0.09253404711077853
7,0.07253636824292159,0.09205093729059871
8,0.07166329470298848,0.0922391438993012
9,0.07088637383291815,0.09269057072517349
10,0.07018939133592479,0.09259506020604111
11,0.06976916103014105,0.0930327287534388
12,0.06922497361251742,0.09276453845384644
