Epoch,Train Loss,Validation Loss
0,0.13815303597164022,0.14130509065686112
1,0.08907988284334965,0.08720936529685797
2,0.08266658357515068,0.088297100805248
3,0.07956249178442916,0.08713043693433771
4,0.07709317483357475,0.08749726198497831
5,0.07554777938505873,0.08676378486842072
6,0.0739527065838107,0.08700815387494823
7,0.07296948972489709,0.08766455737960771
8,0.07205919484781802,0.08695758369611335
9,0.07144166174813378,0.08777703385356177
10,0.07084542828875062,0.08644246607246794
11,0.07012747370371494,0.08579648650912423
12,0.0697342037414342,0.08649686154537868
13,0.06926490257818872,0.08623252772373857
14,0.06907066071565368,0.08647178171366608
15,0.06865900083211111,0.086546354845089
16,0.06832564455947968,0.08664716508027186
