Epoch,Train Loss,Validation Loss
0,0.20901237763014788,0.253365999468022
1,0.1607668069619322,0.17757888068079325
2,0.1437880061324703,0.17343320225545872
3,0.1334573537484849,0.17737661766288168
4,0.12726743918469136,0.17462489445796187
5,0.12115094924177854,0.17313407618962035
6,0.11774446244525379,0.1717309505917639
7,0.11406089501765003,0.17437623593351603
8,0.11140514906762149,0.17293794277606833
9,0.10913376713529603,0.17356488955114524
10,0.10695339136773387,0.17436602481528726
11,0.10522387557928498,0.17421488062093396
