Epoch,Train Loss,Validation Loss
0,0.15980569380239967,0.19992963953150644
1,0.1628557017652931,0.17331602887974845
2,0.14540308884724668,0.1711886662989855
3,0.13470478238243805,0.1750972815271881
4,0.12758695853277577,0.17253638986084197
5,0.12286120489651768,0.1734411494185527
6,0.1178972775001913,0.1732429474592209
7,0.1149459023836146,0.17116956636309624
8,0.11188652666151044,0.16913883375624816
9,0.10913596230490095,0.17082551229331228
10,0.10731519304754264,0.1697054882430368
11,0.10585893103711633,0.1751881296022071
12,0.10368805644530255,0.17331657045417362
13,0.1021763689742888,0.17250872320599026
