Epoch,Train Loss,Validation Loss
0,0.05854710397141525,0.06504066297646814
1,0.048259666696641584,0.04892341818275123
2,0.03938169137399074,0.04390581964235294
3,0.03513259402462994,0.042521912944067285
4,0.03220358581921861,0.042070290605936735
5,0.030425279387985473,0.0435331669989331
6,0.029165789697922474,0.041998725705619515
7,0.02802562171566794,0.04287624354543063
8,0.02697079014894801,0.04148753716844349
9,0.02643039211501563,0.04166096254375768
10,0.025589881918900166,0.042028937452091956
11,0.02501281447711921,0.04176319702505478
12,0.02453481659021401,0.041066708208378315
13,0.024055625450402976,0.04135411169398301
14,0.023590247759933573,0.041673150014480936
15,0.023185747775027125,0.04200802926946744
16,0.02279355243889091,0.041878125726662836
17,0.022645817669373656,0.041397278486140845
