Epoch,Train Loss,Validation Loss
0,0.06037915959080428,0.06765784639664875
1,0.04819397489512356,0.04981301344370329
2,0.039195669327108634,0.046067417088535526
3,0.03529069665490898,0.045475030428059
4,0.032528457382933695,0.04657478172892845
5,0.030710526993350376,0.04456694413136731
6,0.02933280588976868,0.04457071377465161
7,0.02809795780629708,0.04426873153856685
8,0.027008865514812855,0.04492959354112866
9,0.026242352544939444,0.044935417111201956
10,0.025500267926386738,0.04738886340931859
11,0.02501945100425754,0.045263353214469004
12,0.02442778547654155,0.04503493519720211
