Epoch,Train Loss,Validation Loss
0,0.06190588410571547,0.08165248271140306
1,0.04744681826966406,0.05659945895010866
2,0.03872043967813543,0.05333003467313071
3,0.034658232875082684,0.0553141406024468
4,0.031742053254648295,0.05319637809385801
5,0.030074846994207562,0.05264404384866773
6,0.028839063984658946,0.05109746509632252
7,0.027622676398489827,0.052699950560094924
8,0.02671290453931829,0.05036483350204689
9,0.026027823149479407,0.050584720166701846
10,0.025253094631476965,0.05059200504472136
11,0.024736524836236822,0.05101314822846618
12,0.02415409958060867,0.051846580860834546
13,0.023577688323625362,0.05046484680773493
