Epoch,Train Loss,Validation Loss
0,0.043419457039903686,0.05499077122138199
1,0.03594770493310284,0.04079712831607744
2,0.030753027369407403,0.039540471373823105
3,0.02815295474243101,0.037481038201621124
4,0.026754547740562525,0.03679661249856376
5,0.02548538518791226,0.03679048561350593
6,0.024686862121704244,0.03647750536989233
7,0.02392140079938554,0.036574514270578014
8,0.02323113263532796,0.036183486312794284
9,0.022762256994790783,0.036310005631277016
10,0.022358663735053214,0.03659975991776868
11,0.021899044676745603,0.03673280170967792
12,0.021658895527375786,0.03641068478577963
13,0.021264163412443575,0.03681506190511435
