Epoch,Train Loss,Validation Loss
0,0.037378515402853967,0.04481928756362513
1,0.03638356302563858,0.03806249993412118
2,0.031043744992027885,0.036379801462355414
3,0.02860119858641601,0.03650188862689232
4,0.02687868805753939,0.035863450100939526
5,0.025722799342435817,0.035593870370403714
6,0.02474399018222291,0.03633486166792481
7,0.024169828636019807,0.035642896327925354
8,0.023479864544059245,0.03543805312365293
9,0.023013548540316637,0.03547141700002708
10,0.022600039517908836,0.03559584537226903
11,0.022167325201598576,0.034927123873249484
12,0.02182321002058211,0.03529430164122268
13,0.021583435715125304,0.03519713092399271
14,0.021276037819056556,0.035261682783694646
15,0.021046747931261732,0.035572392189581144
16,0.020798156272216418,0.0351780565161454
