Epoch,Train Loss,Validation Loss
0,0.03984029633838193,0.04499087475350338
1,0.03637893490320953,0.03672059483165518
2,0.031180277392201895,0.03444833865416755
3,0.02859115673003725,0.035937496814234506
4,0.026840677325782828,0.034432899436266554
5,0.02566685749953646,0.03502901047101162
6,0.024842401446933688,0.03445004565375192
7,0.02410361679516123,0.03339987157343937
8,0.02360334231193406,0.03387542882833281
9,0.02296844455314091,0.03322251415421516
10,0.022591932708218534,0.033011582932375334
11,0.022175281988854562,0.033317016832200175
12,0.021869782287978777,0.032924235702074804
13,0.02157117218919284,0.03309278570005459
14,0.021346696761844423,0.032792672028609096
15,0.020996904304728337,0.032788859102232705
16,0.020818612364276554,0.03323246678108065
17,0.020667153697301804,0.032833047936041956
18,0.02043375792976111,0.03285847090441605
19,0.02030375369930527,0.03282020686955875
20,0.020109758496092256,0.032696349546313286
21,0.019994133909388687,0.032577367655455776
22,0.019826797968989694,0.032722410943193975
23,0.01970808497245599,0.032908227230454314
24,0.019605865449316508,0.03271173483926087
25,0.01949602041685178,0.032830197171404445
26,0.019419204839753828,0.03283382119069546
