Epoch,Train Loss,Validation Loss
0,0.1356787616884157,0.14486386217176914
1,0.12101970740935344,0.12505395837128164
2,0.11317589875058771,0.12167799368500709
3,0.1092216409941691,0.12161158367991448
4,0.10685392498333683,0.12037816088646651
5,0.10496663096695608,0.11949981812387706
6,0.10345519287677422,0.11945353090763092
7,0.10219905433307976,0.11913059074431658
8,0.10138894258948619,0.11925938613712787
9,0.10057261397273302,0.1192022104933858
10,0.09996882853930107,0.11891839772462845
11,0.09919347468882905,0.11807280618697405
12,0.09868821857026464,0.11814724512398243
13,0.09823381462303452,0.11830373480916023
14,0.09777064579025282,0.11779418297111988
15,0.09732329265423305,0.11767001125961542
16,0.09704057007590541,0.11785840027034283
17,0.09674050496208392,0.11823308859020472
18,0.09643089768619299,0.1178978219255805
19,0.0961020606109256,0.1180972296744585
20,0.09585347476007676,0.11764790266752242
21,0.09558915956694884,0.11802593287080526
22,0.09537661182312991,0.11729536108672618
23,0.0951717176981721,0.11742535397410393
24,0.09497400590970953,0.11748555172234773
25,0.09482480160348462,0.11721805587410927
26,0.09464926031348544,0.11771477676928044
27,0.09448623507750946,0.11777163464576006
28,0.09434638310263589,0.11798122894018888
29,0.0941786125262543,0.11736264888197184
30,0.09401199895411305,0.11743203025311232
