Epoch,Train Loss,Validation Loss
0,0.12810087538574758,0.13634917299662316
1,0.12279078405872441,0.1225576923934968
2,0.11404572009028716,0.12116970740013071
3,0.11062111127132743,0.11873223382856819
4,0.10792264844200941,0.11953597986599901
5,0.1061050820742305,0.11953811503046162
6,0.10463065781133708,0.11812682167350591
7,0.10350031651446256,0.11870789167645214
8,0.10245476518510424,0.11821479403546878
9,0.10166504058348189,0.11794677822963222
10,0.10094950944704009,0.11759688697018467
11,0.100308471984247,0.11718093370507052
12,0.09976502792914604,0.11725243876923572
13,0.09921022733467573,0.11679973608844883
14,0.0988124416147345,0.11664956730309424
15,0.09845690175670453,0.11678551784256003
16,0.09812732698400711,0.11615281515232809
17,0.0976627201872924,0.1168212075973605
18,0.0975158058197681,0.1176661651294965
19,0.097170558685941,0.11674426008875553
20,0.09688054096177415,0.11691393523098348
21,0.09668082653749913,0.117217577871058
