Epoch,Train Loss,Validation Loss
0,0.0965099205811992,0.10189329788007372
1,0.07932402193871647,0.07970517662053551
2,0.07294133410638597,0.07825136606077679
3,0.06951755695858376,0.077707831854703
4,0.06746156470419018,0.07666550556330082
5,0.0660113237700608,0.07653117255190682
6,0.06477452441724628,0.08046519141542456
7,0.06369755634769603,0.07556342600229007
8,0.06293773011804668,0.07628451228711775
9,0.06225567895382252,0.07573281820924556
10,0.06176019014880126,0.07596193046354857
11,0.061340257128513535,0.07586555942241612
12,0.060838810774176404,0.07600444834170446
