Epoch,Train Loss,Validation Loss
0,0.09870054778639638,0.10594868917018176
1,0.07972052747390343,0.07924430193379521
2,0.07260549811188967,0.07858119854703545
3,0.06942183303636801,0.07811207439750432
4,0.06733358760109151,0.07786492172628641
5,0.06582800156082229,0.07799604842439294
6,0.06474430784848237,0.0779145533964038
7,0.06367923317351164,0.0780975579097867
8,0.06294904538559531,0.0780825081653893
9,0.06224746980913169,0.07723275300115347
10,0.061641283021755915,0.07692810406908393
11,0.06117081212284196,0.0771690390072763
12,0.06077280827198058,0.07680118573829532
13,0.06040653999019878,0.07617379888892174
14,0.060062907175475806,0.07625811828300356
15,0.05971225797533459,0.07629908656701445
16,0.05949124326312987,0.07733886037021875
17,0.05914860461702656,0.07644915102049708
18,0.05896792455752019,0.07618301883339881
