Epoch,Train Loss,Validation Loss
0,0.08910036350828734,0.09470474371506322
1,0.07968547754646714,0.08057865298162865
2,0.07294511999704956,0.07822453849498302
3,0.06982778495332026,0.07813050375590401
4,0.06769069623550304,0.07738353570382442
5,0.06610613529171262,0.07776676074311298
6,0.06492649853833979,0.07666056665281455
7,0.06410349761275493,0.0770773214878895
8,0.0632423790306431,0.07679296907798577
9,0.06266957074338061,0.07686418757563637
10,0.06192939030417164,0.0768149150435322
11,0.061505480651370854,0.07692465981248245
