Epoch,Train Loss,Validation Loss
0,0.08085837726120236,0.09011437708609983
1,0.0795393004119663,0.08119342068308279
2,0.07266933747109496,0.0790555722227222
3,0.0693150669496403,0.07916927559203223
4,0.06736247736090192,0.07885017196990941
5,0.06568367101232069,0.07856066775949377
6,0.06456760750648265,0.07808708532860405
7,0.06374316960039583,0.07860717610701135
8,0.0630548891237034,0.07766967525607661
9,0.06228150551406635,0.07794207810963455
10,0.06169155908076488,0.07761014515632077
11,0.06112097696990655,0.0772648404107282
12,0.06068270648483624,0.07777825209655259
13,0.06037916281763314,0.0770007080153415
14,0.059942340946880536,0.07724925761944369
15,0.05963737592968219,0.07678298556098813
16,0.05939878319909558,0.07640322815430792
17,0.059095523294291546,0.07677816983900572
18,0.05883589474986255,0.0764200042345022
19,0.0586292698325701,0.07623057485018905
20,0.05842061470877196,0.0767729447468331
21,0.05821795222635449,0.07688877686466042
22,0.05808195329688976,0.0771651022920483
23,0.057860547171417046,0.0766466505041248
24,0.05774521784008136,0.07646545924638447
