Epoch,Train Loss,Validation Loss
0,0.04759271299409554,0.061316716530528226
1,0.039975790285777836,0.04561788693599688
2,0.03374027012477275,0.042100560642738157
3,0.0307682318027298,0.0419796487021316
4,0.028780757007900806,0.040719638146012205
5,0.027270037676797424,0.040546087334390545
6,0.02627421144200855,0.039964139420803776
7,0.02545991906790494,0.04043413884937763
8,0.024832434184426305,0.039763021145443445
9,0.02420701777651971,0.03919412117308932
10,0.023639325539715685,0.03934391967626543
11,0.023191331857286685,0.03953152744333601
12,0.022917483156490014,0.03948639523584009
13,0.022381206378991426,0.0395806268000049
14,0.022159801073795324,0.039814605637163415
