Epoch,Train Loss,Validation Loss
0,0.045474093051103615,0.05335644324278009
1,0.04017311904506486,0.04132891630781402
2,0.03411997802840592,0.039487584599573626
3,0.031071453776170776,0.03806553180031295
4,0.029056511726561814,0.03839395551258707
5,0.027648305687788224,0.038498312840467605
6,0.026611010872119263,0.038473056601773345
7,0.025616476941999592,0.037567886620246134
8,0.02506793093754913,0.037455868333798326
9,0.024338285554717443,0.037334502780158534
10,0.02391823799617827,0.03690520899709809
11,0.02339510646900593,0.036679254835609146
12,0.023018301055299322,0.036722851898796455
13,0.022584137615326832,0.03676733648945839
14,0.022299805997449944,0.03630767836065715
15,0.0220727081107327,0.03653305398272763
16,0.02173269719127367,0.03698769594391285
17,0.021586865648209677,0.03717317740465033
18,0.021329252073355683,0.036520676815818096
19,0.021082909743788774,0.03641204066170847
