Epoch,Train Loss,Validation Loss
0,0.051968752122447094,0.07052832179021236
1,0.04016456777389654,0.04756306838140141
2,0.033929731929057155,0.045222516187242955
3,0.030217458868677587,0.04472466907854187
4,0.02851292765662272,0.04392613973156367
5,0.027179517039648732,0.042661117972525135
6,0.02617422477725093,0.042400878578341204
7,0.025351590214249414,0.04221436356366014
8,0.024727140155568997,0.04228305712592002
9,0.024008400706948166,0.042816292421694574
10,0.023444836090502488,0.042393805511170925
11,0.023027343408696214,0.04246732305381551
12,0.02257408700705523,0.042537669937370876
