Epoch,Train Loss,Validation Loss
0,0.18882304944077433,0.23905058907721327
1,0.17804969319424283,0.1984829937392566
2,0.16255033079949452,0.19228525977060584
3,0.1534395236196382,0.1948703185418727
4,0.14633928760954734,0.19093011705677743
5,0.14147709298402536,0.18932445023035138
6,0.1373876666764985,0.19269943472789358
7,0.13408002024987695,0.1905345714076813
8,0.13164666914676676,0.18781649220947158
9,0.1298808049626491,0.19432558204225925
10,0.12771019983176474,0.1896631587972295
11,0.1258491407720014,0.19243581060300838
12,0.12482480456660182,0.19100118366702232
13,0.12353077635731079,0.18996892081949995
