Epoch,Train Loss,Validation Loss
0,0.17745864794761554,0.21099834160672293
1,0.17821039028804714,0.1856197786827882
2,0.16204812222830853,0.19063360972536936
3,0.15312035512062824,0.18512375040186776
4,0.14735165042977158,0.1871330052200291
5,0.1419333244518549,0.18886660577522385
6,0.13805525577116182,0.1851841010981136
7,0.1349930207807501,0.18618695081935988
8,0.13275288800433957,0.1846338422348102
9,0.13047049825979493,0.1893530619641145
10,0.12830757550449906,0.1854559462931421
11,0.1268701550619715,0.18661579278608162
12,0.1254061038649901,0.1866327894644605
13,0.123849284565151,0.18522220899661382
