Epoch,Train Loss,Validation Loss
0,0.22000346069908186,0.26717425422518665
1,0.17587354388381998,0.1924875289279753
2,0.1603297150539046,0.19345652425164328
3,0.15125149385372355,0.19024143664468646
4,0.1454880140728716,0.18994967549727226
5,0.1405175854291978,0.19127382217121375
6,0.13690583021168146,0.19024543417373876
7,0.1334927099356523,0.18969164858937887
8,0.13154238440310834,0.19106094468950602
9,0.12912771368646578,0.19286906130182804
10,0.12707482171119533,0.19262627168943744
11,0.12586415721624122,0.19007886294763127
12,0.12450369935873602,0.19079384359857798
